No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,AQI_Category
26384,2016,3,4,7,331.0,331.0,2.0,53.0,3600.0,2.0,0.5,1008.6,-1.3,0.0,NW,1.0,Huairou,2016-03-04 07:00:00,Sangat Buruk
26385,2016,3,4,8,334.0,334.0,2.0,59.0,3900.0,2.0,1.2,1008.8,-0.6,0.0,ENE,0.3,Huairou,2016-03-04 08:00:00,Sangat Buruk
26386,2016,3,4,9,354.0,354.0,8.0,53.0,3700.0,2.0,3.2,1009.1,0.4,0.0,NE,0.1,Huairou,2016-03-04 09:00:00,Sangat Buruk
26387,2016,3,4,10,356.0,356.0,24.0,59.0,3700.0,5.0,6.2,1009.0,0.7,0.0,NW,1.0,Huairou,2016-03-04 10:00:00,Sangat Buruk
26388,2016,3,4,11,364.0,364.0,36.0,75.0,4100.0,13.0,7.6,1009.0,0.1,0.0,W,1.2,Huairou,2016-03-04 11:00:00,Sangat Buruk
26389,2016,3,4,12,333.0,333.0,40.0,75.0,3700.0,17.0,8.1,1008.6,0.1,0.0,WSW,0.7,Huairou,2016-03-04 12:00:00,Sangat Buruk
26390,2016,3,4,13,328.0,328.0,31.0,80.0,3500.0,9.0,7.9,1008.0,-0.1,0.0,S,0.7,Huairou,2016-03-04 13:00:00,Sangat Buruk
26391,2016,3,4,14,335.0,335.0,24.0,99.0,3700.0,2.0,7.2,1007.9,-0.5,0.0,S,1.0,Huairou,2016-03-04 14:00:00,Sangat Buruk
26392,2016,3,4,15,354.0,354.0,22.0,104.0,4100.0,2.0,6.9,1007.6,-0.3,0.0,E,0.9,Huairou,2016-03-04 15:00:00,Sangat Buruk
26393,2016,3,4,16,380.0,380.0,22.0,110.0,4600.0,2.0,6.6,1007.6,0.1,0.0,E,1.3,Huairou,2016-03-04 16:00:00,Sangat Buruk
26394,2016,3,4,17,413.0,437.0,23.0,115.0,5000.0,2.0,6.7,1008.6,-0.1,0.0,NNW,0.8,Huairou,2016-03-04 17:00:00,Sangat Buruk
26395,2016,3,4,18,420.0,420.0,22.0,114.0,5400.0,2.0,6.2,1009.4,0.1,0.0,WNW,0.6,Huairou,2016-03-04 18:00:00,Sangat Buruk
26396,2016,3,4,19,449.0,451.0,23.0,120.0,5700.0,2.0,5.7,1009.9,-0.2,0.0,N,0.9,Huairou,2016-03-04 19:00:00,Sangat Buruk
26397,2016,3,4,20,437.0,437.0,20.0,114.0,5200.0,2.0,5.2,1009.9,0.0,0.0,NNW,1.0,Huairou,2016-03-04 20:00:00,Sangat Buruk
26398,2016,3,4,21,406.0,406.0,19.0,105.0,5100.0,2.0,5.2,1010.8,0.6,0.0,NW,2.5,Huairou,2016-03-04 21:00:00,Sangat Buruk
26399,2016,3,4,22,408.0,408.0,18.0,90.0,4900.0,2.0,6.5,1010.9,1.0,0.0,N,2.3,Huairou,2016-03-04 22:00:00,Sangat Buruk
26400,2016,3,4,23,159.0,159.0,21.0,28.0,1700.0,30.0,9.1,1010.5,-1.1,0.0,ENE,1.0,Huairou,2016-03-04 23:00:00,Sangat Buruk
26401,2016,3,5,0,54.0,155.0,13.0,14.0,600.0,45.0,7.9,1010.3,-1.6,0.0,NNW,1.1,Huairou,2016-03-05 00:00:00,Buruk
26402,2016,3,5,1,70.0,377.0,2.0,4.0,700.0,58.0,8.7,1010.6,-11.9,0.0,NW,3.2,Huairou,2016-03-05 01:00:00,Sangat Buruk
26403,2016,3,5,2,58.0,481.0,2.0,4.0,300.0,62.0,7.5,1011.0,-14.1,0.0,W,2.1,Huairou,2016-03-05 02:00:00,Sangat Buruk
26404,2016,3,5,3,54.0,460.0,2.0,4.0,200.0,66.0,7.5,1010.9,-15.4,0.0,WNW,4.0,Huairou,2016-03-05 03:00:00,Buruk
26405,2016,3,5,4,54.0,423.0,2.0,4.0,200.0,65.0,7.6,1010.7,-16.0,0.0,NW,4.2,Huairou,2016-03-05 04:00:00,Buruk
26407,2016,3,5,6,44.0,287.0,2.0,4.0,200.0,70.0,6.4,1010.7,-16.3,0.0,W,2.6,Huairou,2016-03-05 06:00:00,Buruk
26408,2016,3,5,7,38.0,249.0,2.0,4.0,200.0,69.0,5.8,1010.7,-15.5,0.0,WNW,3.1,Huairou,2016-03-05 07:00:00,Buruk
26409,2016,3,5,8,39.0,260.0,2.0,4.0,200.0,66.0,6.5,1011.4,-14.9,0.0,WNW,3.2,Huairou,2016-03-05 08:00:00,Buruk
26410,2016,3,5,9,38.0,255.0,2.0,5.0,200.0,64.0,7.6,1011.6,-15.3,0.0,WNW,4.8,Huairou,2016-03-05 09:00:00,Buruk
26411,2016,3,5,10,35.0,248.0,2.0,4.0,300.0,66.0,8.7,1011.5,-15.8,0.0,NW,4.9,Huairou,2016-03-05 10:00:00,Sedang
26412,2016,3,5,11,34.0,223.0,2.0,4.0,300.0,66.0,9.7,1011.1,-15.8,0.0,WNW,5.4,Huairou,2016-03-05 11:00:00,Sedang
26413,2016,3,5,12,36.0,214.0,2.0,4.0,300.0,67.0,10.4,1010.4,-15.2,0.0,WNW,2.6,Huairou,2016-03-05 12:00:00,Buruk
26414,2016,3,5,13,34.0,189.0,2.0,4.0,300.0,69.0,11.6,1009.1,-16.0,0.0,WNW,3.0,Huairou,2016-03-05 13:00:00,Sedang
26415,2016,3,5,14,35.0,206.0,2.0,4.0,300.0,71.0,11.9,1008.5,-16.7,0.0,WNW,5.5,Huairou,2016-03-05 14:00:00,Sedang
26416,2016,3,5,15,25.0,164.0,2.0,4.0,300.0,73.0,11.9,1008.4,-16.7,0.0,WNW,6.7,Huairou,2016-03-05 15:00:00,Sedang
26417,2016,3,5,16,26.0,138.0,2.0,4.0,300.0,75.0,11.7,1008.5,-16.8,0.0,W,5.6,Huairou,2016-03-05 16:00:00,Sedang
26418,2016,3,5,17,22.0,119.0,2.0,5.0,300.0,74.0,10.7,1008.9,-16.7,0.0,WNW,3.7,Huairou,2016-03-05 17:00:00,Sedang
26419,2016,3,5,18,24.0,120.0,2.0,7.0,300.0,72.0,9.7,1009.4,-15.8,0.0,NNW,3.0,Huairou,2016-03-05 18:00:00,Sedang
26420,2016,3,5,19,25.0,124.0,2.0,9.0,400.0,65.0,8.0,1010.3,-14.3,0.0,NW,1.7,Huairou,2016-03-05 19:00:00,Sedang
26421,2016,3,5,20,30.0,134.0,2.0,11.0,400.0,60.0,5.3,1010.8,-13.2,0.0,NW,1.8,Huairou,2016-03-05 20:00:00,Sedang
26422,2016,3,5,21,37.0,141.0,2.0,24.0,700.0,37.0,4.7,1011.1,-12.3,0.0,WSW,0.7,Huairou,2016-03-05 21:00:00,Buruk
26423,2016,3,5,22,37.0,100.0,4.0,16.0,800.0,41.0,2.8,1011.1,-11.9,0.0,NW,1.3,Huairou,2016-03-05 22:00:00,Buruk
26424,2016,3,5,23,39.0,124.0,4.0,29.0,900.0,21.0,1.0,1011.2,-8.5,0.0,WSW,1.6,Huairou,2016-03-05 23:00:00,Buruk
26425,2016,3,6,0,42.0,133.0,4.0,21.0,900.0,21.0,0.0,1011.2,-10.5,0.0,WNW,1.5,Huairou,2016-03-06 00:00:00,Buruk
26426,2016,3,6,1,38.0,102.0,3.0,12.0,900.0,32.0,-0.2,1011.6,-10.7,0.0,W,1.1,Huairou,2016-03-06 01:00:00,Buruk
26427,2016,3,6,2,37.0,95.0,3.0,11.0,900.0,30.0,-0.2,1011.7,-11.0,0.0,NW,2.0,Huairou,2016-03-06 02:00:00,Buruk
26428,2016,3,6,3,29.0,86.0,3.0,16.0,700.0,25.0,-1.2,1011.4,-10.3,0.0,NW,1.3,Huairou,2016-03-06 03:00:00,Sedang
26429,2016,3,6,4,24.0,72.0,2.0,7.0,600.0,36.0,-1.7,1010.7,-8.9,0.0,SW,0.2,Huairou,2016-03-06 04:00:00,Sedang
26430,2016,3,6,5,23.0,61.0,4.0,38.0,600.0,5.0,-1.9,1010.4,-9.5,0.0,NW,1.0,Huairou,2016-03-06 05:00:00,Sedang
26431,2016,3,6,6,25.0,63.0,6.0,40.0,800.0,2.0,-2.3,1010.3,-9.9,0.0,NNW,0.8,Huairou,2016-03-06 06:00:00,Sedang
26432,2016,3,6,7,21.0,56.0,6.0,33.0,700.0,9.0,-2.5,1010.0,-10.3,0.0,SE,0.6,Huairou,2016-03-06 07:00:00,Sedang
26433,2016,3,6,8,27.0,87.0,8.0,36.0,900.0,7.0,-1.0,1009.9,-10.1,0.0,W,0.7,Huairou,2016-03-06 08:00:00,Sedang
26434,2016,3,6,9,31.0,79.0,8.0,34.0,800.0,11.0,2.4,1009.8,-9.2,0.0,NE,0.4,Huairou,2016-03-06 09:00:00,Sedang
26435,2016,3,6,10,28.0,82.0,5.0,25.0,600.0,24.0,4.6,1009.4,-10.3,0.0,SE,1.3,Huairou,2016-03-06 10:00:00,Sedang
26436,2016,3,6,11,34.0,95.0,4.0,31.0,600.0,19.0,6.1,1009.1,-10.6,0.0,ESE,1.3,Huairou,2016-03-06 11:00:00,Sedang
26437,2016,3,6,12,29.0,72.0,3.0,22.0,500.0,34.0,7.4,1008.4,-10.9,0.0,ESE,1.7,Huairou,2016-03-06 12:00:00,Sedang
26438,2016,3,6,13,26.0,76.0,10.0,16.0,800.0,49.0,8.5,1006.9,-12.6,0.0,NE,1.7,Huairou,2016-03-06 13:00:00,Sedang
26439,2016,3,6,14,36.0,115.0,14.0,20.0,900.0,49.0,8.5,1005.9,-12.6,0.0,ENE,1.4,Huairou,2016-03-06 14:00:00,Buruk
26440,2016,3,6,15,46.0,162.0,19.0,24.0,1000.0,48.0,9.0,1005.5,-11.6,0.0,ENE,1.2,Huairou,2016-03-06 15:00:00,Buruk
26441,2016,3,6,16,62.0,213.0,31.0,33.0,1300.0,44.0,9.8,1005.0,-11.0,0.0,NE,1.7,Huairou,2016-03-06 16:00:00,Sangat Buruk
26442,2016,3,6,17,82.0,254.0,40.0,40.0,1600.0,42.0,10.0,1005.2,-9.7,0.0,SW,0.3,Huairou,2016-03-06 17:00:00,Sangat Buruk
26443,2016,3,6,18,87.0,272.0,42.0,50.0,1700.0,33.0,8.4,1005.9,-10.0,0.0,NNE,1.0,Huairou,2016-03-06 18:00:00,Sangat Buruk
26444,2016,3,6,19,108.0,304.0,40.0,70.0,2000.0,8.0,6.2,1006.7,-7.8,0.0,NW,1.1,Huairou,2016-03-06 19:00:00,Sangat Buruk
26445,2016,3,6,20,138.0,313.0,38.0,63.0,2500.0,6.0,5.3,1006.7,-8.2,0.0,NE,1.2,Huairou,2016-03-06 20:00:00,Sangat Buruk
26446,2016,3,6,21,133.0,313.0,37.0,71.0,2700.0,2.0,4.1,1006.8,-7.1,0.0,SW,1.0,Huairou,2016-03-06 21:00:00,Sangat Buruk
26447,2016,3,6,22,142.0,315.0,26.0,62.0,2800.0,2.0,2.7,1007.2,-7.2,0.0,SE,0.2,Huairou,2016-03-06 22:00:00,Sangat Buruk
26448,2016,3,6,23,109.0,252.0,19.0,54.0,1900.0,2.0,1.5,1007.8,-6.6,0.0,SSE,1.3,Huairou,2016-03-06 23:00:00,Sangat Buruk
26449,2016,3,7,0,105.0,261.0,18.0,41.0,1700.0,10.0,1.3,1008.1,-6.8,0.0,WNW,1.6,Huairou,2016-03-07 00:00:00,Sangat Buruk
26450,2016,3,7,1,83.0,189.0,15.0,19.0,1400.0,27.0,0.8,1008.3,-7.0,0.0,NW,1.0,Huairou,2016-03-07 01:00:00,Sangat Buruk
26451,2016,3,7,2,78.0,201.0,11.0,13.0,1000.0,27.0,-0.1,1008.6,-6.7,0.0,SE,1.6,Huairou,2016-03-07 02:00:00,Sangat Buruk
26452,2016,3,7,3,98.0,230.0,12.0,40.0,1700.0,2.0,-0.5,1009.0,-6.5,0.0,S,0.6,Huairou,2016-03-07 03:00:00,Sangat Buruk
26453,2016,3,7,4,99.0,241.0,12.0,44.0,1600.0,2.0,-1.3,1009.2,-7.0,0.0,WNW,2.1,Huairou,2016-03-07 04:00:00,Sangat Buruk
26455,2016,3,7,6,56.0,126.0,8.0,41.0,1200.0,9.0,3.0,1010.5,-15.7,0.0,NNW,2.2,Huairou,2016-03-07 06:00:00,Sangat Buruk
26456,2016,3,7,7,10.0,10.0,2.0,8.0,300.0,56.0,2.6,1011.7,-16.0,0.0,NW,2.7,Huairou,2016-03-07 07:00:00,Sehat
26457,2016,3,7,8,18.0,32.0,3.0,16.0,500.0,49.0,5.2,1012.4,-14.8,0.0,WNW,2.9,Huairou,2016-03-07 08:00:00,Sedang
26458,2016,3,7,9,10.0,39.0,2.0,6.0,300.0,64.0,6.6,1013.2,-16.8,0.0,NW,4.4,Huairou,2016-03-07 09:00:00,Sehat
26459,2016,3,7,10,3.0,47.0,2.0,4.0,300.0,69.0,7.1,1013.1,-15.7,0.0,NNW,5.0,Huairou,2016-03-07 10:00:00,Sehat
26460,2016,3,7,11,9.0,22.0,2.0,4.0,200.0,71.0,8.3,1012.9,-16.1,0.0,NW,4.2,Huairou,2016-03-07 11:00:00,Sehat
26461,2016,3,7,12,8.0,12.0,2.0,4.0,200.0,75.0,9.3,1012.5,-18.7,0.0,WNW,6.4,Huairou,2016-03-07 12:00:00,Sehat
26462,2016,3,7,13,4.0,9.0,2.0,3.0,200.0,80.0,9.5,1012.3,-20.7,0.0,NW,6.0,Huairou,2016-03-07 13:00:00,Sehat
26463,2016,3,7,14,5.0,22.0,2.0,3.0,200.0,78.0,9.1,1012.1,-19.9,0.0,NNW,6.0,Huairou,2016-03-07 14:00:00,Sehat
26464,2016,3,7,15,4.0,19.0,2.0,4.0,300.0,77.0,9.3,1012.3,-18.7,0.0,WNW,5.4,Huairou,2016-03-07 15:00:00,Sehat
26465,2016,3,7,16,5.0,18.0,2.0,3.0,300.0,77.0,8.7,1012.9,-20.2,0.0,NW,6.3,Huairou,2016-03-07 16:00:00,Sehat
26466,2016,3,7,17,10.0,13.0,2.0,4.0,300.0,76.0,7.7,1014.0,-20.0,0.0,NW,4.8,Huairou,2016-03-07 17:00:00,Sehat
26467,2016,3,7,18,3.0,19.0,2.0,6.0,300.0,74.0,6.0,1015.2,-20.4,0.0,NW,4.3,Huairou,2016-03-07 18:00:00,Sehat
26468,2016,3,7,19,6.0,21.0,2.0,6.0,300.0,72.0,4.7,1016.3,-21.5,0.0,NNW,4.4,Huairou,2016-03-07 19:00:00,Sehat
26469,2016,3,7,20,7.0,7.0,2.0,8.0,400.0,68.0,3.7,1017.1,-23.2,0.0,N,5.4,Huairou,2016-03-07 20:00:00,Sehat
26470,2016,3,7,21,6.0,31.0,2.0,7.0,400.0,69.0,2.5,1018.3,-24.1,0.0,NE,5.5,Huairou,2016-03-07 21:00:00,Sehat
26471,2016,3,7,22,5.0,54.0,2.0,4.0,400.0,70.0,1.7,1018.9,-23.9,0.0,NNE,5.2,Huairou,2016-03-07 22:00:00,Sehat
26472,2016,3,7,23,8.0,41.0,2.0,4.0,400.0,67.0,1.1,1019.1,-24.3,0.0,NNE,5.9,Huairou,2016-03-07 23:00:00,Sehat
26473,2016,3,8,0,8.0,44.0,2.0,2.0,300.0,68.0,0.6,1019.2,-25.6,0.0,N,3.9,Huairou,2016-03-08 00:00:00,Sehat
26474,2016,3,8,1,8.0,40.0,2.0,2.0,300.0,70.0,0.4,1019.7,-26.7,0.0,N,4.5,Huairou,2016-03-08 01:00:00,Sehat
26475,2016,3,8,2,7.0,56.0,2.0,4.0,300.0,63.0,-0.5,1020.2,-25.6,0.0,NE,3.5,Huairou,2016-03-08 02:00:00,Sehat
26476,2016,3,8,3,9.0,43.0,2.0,6.0,300.0,60.0,0.0,1020.8,-28.1,0.0,N,5.2,Huairou,2016-03-08 03:00:00,Sehat
26477,2016,3,8,4,11.0,31.0,2.0,5.0,400.0,59.0,-1.2,1021.3,-24.6,0.0,NE,4.0,Huairou,2016-03-08 04:00:00,Sehat
26478,2016,3,8,5,10.0,42.0,2.0,7.0,400.0,55.0,-2.1,1021.5,-24.0,0.0,ENE,3.1,Huairou,2016-03-08 05:00:00,Sehat
26479,2016,3,8,6,10.0,46.0,2.0,6.0,500.0,57.0,-2.8,1022.3,-23.9,0.0,E,2.4,Huairou,2016-03-08 06:00:00,Sehat
26480,2016,3,8,7,11.0,47.0,3.0,13.0,600.0,49.0,-3.5,1023.2,-25.1,0.0,ENE,0.3,Huairou,2016-03-08 07:00:00,Sehat
26481,2016,3,8,8,10.0,17.0,3.0,12.0,800.0,51.0,-1.0,1023.6,-26.0,0.0,NE,2.8,Huairou,2016-03-08 08:00:00,Sehat
26482,2016,3,8,9,11.0,50.0,2.0,8.0,700.0,56.0,0.1,1023.9,-25.1,0.0,E,2.3,Huairou,2016-03-08 09:00:00,Sehat
26483,2016,3,8,10,11.0,26.0,2.0,5.0,700.0,60.0,1.5,1023.7,-24.9,0.0,ESE,2.7,Huairou,2016-03-08 10:00:00,Sehat
26484,2016,3,8,11,9.0,21.0,2.0,4.0,600.0,64.0,2.0,1023.3,-26.5,0.0,ENE,1.9,Huairou,2016-03-08 11:00:00,Sehat
26485,2016,3,8,12,7.0,10.0,2.0,5.0,400.0,66.0,3.2,1022.3,-25.6,0.0,SSE,3.5,Huairou,2016-03-08 12:00:00,Sehat
26486,2016,3,8,13,7.0,8.0,2.0,5.0,300.0,69.0,4.3,1021.0,-25.9,0.0,SE,2.2,Huairou,2016-03-08 13:00:00,Sehat
26487,2016,3,8,14,7.0,16.0,2.0,5.0,300.0,72.0,4.5,1020.0,-27.0,0.0,S,1.9,Huairou,2016-03-08 14:00:00,Sehat
26488,2016,3,8,15,7.0,8.0,2.0,6.0,300.0,72.0,5.6,1019.4,-24.9,0.0,SE,2.6,Huairou,2016-03-08 15:00:00,Sehat
26489,2016,3,8,16,9.0,9.0,2.0,6.0,300.0,73.0,6.1,1019.0,-25.8,0.0,SSW,1.8,Huairou,2016-03-08 16:00:00,Sehat
26490,2016,3,8,17,10.0,10.0,2.0,7.0,300.0,73.0,5.0,1019.3,-26.7,0.0,E,1.9,Huairou,2016-03-08 17:00:00,Sehat
26491,2016,3,8,18,10.0,31.0,2.0,13.0,400.0,66.0,3.7,1020.0,-25.2,0.0,N,2.8,Huairou,2016-03-08 18:00:00,Sehat
26492,2016,3,8,19,5.0,5.0,2.0,10.0,400.0,67.0,2.9,1020.9,-23.8,0.0,N,3.7,Huairou,2016-03-08 19:00:00,Sehat
26493,2016,3,8,20,10.0,18.0,2.0,8.0,400.0,68.0,2.2,1021.8,-21.8,0.0,NNW,3.8,Huairou,2016-03-08 20:00:00,Sehat
26494,2016,3,8,21,7.0,21.0,2.0,5.0,400.0,69.0,1.3,1022.8,-20.5,0.0,NNW,3.4,Huairou,2016-03-08 21:00:00,Sehat
26495,2016,3,8,22,6.0,13.0,2.0,5.0,400.0,66.0,0.3,1023.5,-20.1,0.0,N,2.7,Huairou,2016-03-08 22:00:00,Sehat
26496,2016,3,8,23,4.0,12.0,2.0,4.0,400.0,66.0,-0.2,1023.9,-21.1,0.0,N,2.8,Huairou,2016-03-08 23:00:00,Sehat
26497,2016,3,9,0,6.0,7.0,2.0,5.0,400.0,63.0,-0.6,1024.0,-21.4,0.0,NNW,2.9,Huairou,2016-03-09 00:00:00,Sehat
26498,2016,3,9,1,6.0,26.0,2.0,5.0,700.0,58.0,-1.4,1024.3,-21.5,0.0,NNE,3.4,Huairou,2016-03-09 01:00:00,Sehat
26499,2016,3,9,2,6.0,6.0,3.0,3.0,500.0,61.0,-2.4,1024.9,-21.3,0.0,NNE,1.6,Huairou,2016-03-09 02:00:00,Sehat
26500,2016,3,9,3,5.0,20.0,3.0,5.0,300.0,57.0,-4.2,1025.0,-20.0,0.0,W,0.8,Huairou,2016-03-09 03:00:00,Sehat
26501,2016,3,9,4,8.0,11.0,3.0,5.0,300.0,50.0,-4.8,1025.3,-20.2,0.0,WNW,1.3,Huairou,2016-03-09 04:00:00,Sehat
26503,2016,3,9,6,6.0,15.0,4.0,18.0,400.0,34.0,-6.0,1025.9,-18.7,0.0,NNE,0.7,Huairou,2016-03-09 06:00:00,Sehat
26504,2016,3,9,7,9.0,20.0,5.0,30.0,700.0,19.0,-6.6,1026.2,-16.6,0.0,WNW,1.2,Huairou,2016-03-09 07:00:00,Sehat
26505,2016,3,9,8,17.0,33.0,8.0,36.0,1100.0,13.0,-4.8,1026.4,-17.0,0.0,ENE,0.5,Huairou,2016-03-09 08:00:00,Sedang
26506,2016,3,9,9,24.0,36.0,8.0,19.0,800.0,33.0,-0.9,1026.5,-17.6,0.0,SSE,2.2,Huairou,2016-03-09 09:00:00,Sedang
26507,2016,3,9,10,16.0,16.0,5.0,11.0,700.0,47.0,0.6,1026.0,-21.7,0.0,SE,1.5,Huairou,2016-03-09 10:00:00,Sedang
26508,2016,3,9,11,10.0,16.0,4.0,7.0,600.0,56.0,1.1,1025.3,-22.7,0.0,E,2.5,Huairou,2016-03-09 11:00:00,Sehat
26509,2016,3,9,12,5.0,5.0,3.0,5.0,400.0,62.0,2.9,1024.0,-22.1,0.0,SSE,2.9,Huairou,2016-03-09 12:00:00,Sehat
26510,2016,3,9,13,5.0,6.0,2.0,5.0,200.0,65.0,3.4,1023.0,-22.5,0.0,SSE,2.9,Huairou,2016-03-09 13:00:00,Sehat
26511,2016,3,9,14,11.0,11.0,2.0,5.0,100.0,66.0,4.7,1021.7,-21.5,0.0,SE,2.6,Huairou,2016-03-09 14:00:00,Sehat
26512,2016,3,9,15,8.0,8.0,2.0,5.0,100.0,66.0,5.0,1020.9,-25.4,0.0,NW,3.7,Huairou,2016-03-09 15:00:00,Sehat
26513,2016,3,9,16,9.0,14.0,2.0,3.0,100.0,70.0,4.4,1020.9,-25.8,0.0,NW,7.9,Huairou,2016-03-09 16:00:00,Sehat
26514,2016,3,9,17,6.0,13.0,2.0,4.0,100.0,69.0,4.3,1021.0,-23.7,0.0,NW,4.9,Huairou,2016-03-09 17:00:00,Sehat
26515,2016,3,9,18,6.0,15.0,2.0,5.0,100.0,67.0,3.4,1021.3,-23.4,0.0,NNW,3.4,Huairou,2016-03-09 18:00:00,Sehat
26516,2016,3,9,19,9.0,9.0,3.0,10.0,200.0,61.0,1.6,1021.8,-22.3,0.0,NNW,1.7,Huairou,2016-03-09 19:00:00,Sehat
26517,2016,3,9,20,10.0,22.0,4.0,11.0,300.0,57.0,0.7,1022.7,-21.6,0.0,NW,2.0,Huairou,2016-03-09 20:00:00,Sehat
26518,2016,3,9,21,3.0,25.0,2.0,5.0,200.0,61.0,1.6,1023.6,-23.9,0.0,N,2.7,Huairou,2016-03-09 21:00:00,Sehat
26519,2016,3,9,22,6.0,33.0,2.0,3.0,200.0,62.0,1.2,1024.1,-23.4,0.0,NW,4.1,Huairou,2016-03-09 22:00:00,Sehat
26520,2016,3,9,23,5.0,36.0,2.0,2.0,200.0,63.0,0.7,1024.6,-24.7,0.0,NNW,3.6,Huairou,2016-03-09 23:00:00,Sehat
26521,2016,3,10,0,4.0,27.0,3.0,2.0,200.0,64.0,-0.3,1024.5,-23.9,0.0,NW,2.8,Huairou,2016-03-10 00:00:00,Sehat
26522,2016,3,10,1,9.0,31.0,2.0,2.0,200.0,65.0,-1.0,1024.5,-22.4,0.0,WNW,2.8,Huairou,2016-03-10 01:00:00,Sehat
26523,2016,3,10,2,9.0,34.0,2.0,2.0,200.0,64.0,-0.9,1024.6,-23.0,0.0,WNW,2.8,Huairou,2016-03-10 02:00:00,Sehat
26524,2016,3,10,3,8.0,30.0,2.0,2.0,300.0,64.0,-2.2,1024.4,-22.2,0.0,WSW,1.1,Huairou,2016-03-10 03:00:00,Sehat
26525,2016,3,10,4,4.0,22.0,2.0,2.0,300.0,64.0,-3.7,1024.0,-20.5,0.0,WNW,2.2,Huairou,2016-03-10 04:00:00,Sehat
26526,2016,3,10,5,4.0,15.0,2.0,2.0,400.0,62.0,-5.0,1023.9,-20.3,0.0,NW,2.2,Huairou,2016-03-10 05:00:00,Sehat
26527,2016,3,10,6,4.0,8.0,2.0,2.0,400.0,63.0,-5.5,1023.9,-20.4,0.0,WNW,1.4,Huairou,2016-03-10 06:00:00,Sehat
26528,2016,3,10,7,5.0,20.0,3.0,7.0,600.0,55.0,-5.3,1024.0,-19.4,0.0,NW,2.3,Huairou,2016-03-10 07:00:00,Sehat
26529,2016,3,10,8,8.0,8.0,3.0,9.0,700.0,53.0,-0.8,1024.0,-18.0,0.0,ESE,1.2,Huairou,2016-03-10 08:00:00,Sehat
26531,2016,3,10,10,7.0,17.0,3.0,4.0,,58.0,1.9,1023.6,-21.3,0.0,ENE,1.0,Huairou,2016-03-10 10:00:00,Sehat
26532,2016,3,10,11,6.0,9.0,3.0,3.0,100.0,66.0,3.9,1022.6,-21.3,0.0,SE,2.5,Huairou,2016-03-10 11:00:00,Sehat
26533,2016,3,10,12,3.0,16.0,3.0,4.0,100.0,67.0,4.3,1021.4,-20.9,0.0,E,3.0,Huairou,2016-03-10 12:00:00,Sehat
26534,2016,3,10,13,12.0,22.0,2.0,4.0,100.0,70.0,6.0,1020.1,-20.4,0.0,SSE,3.7,Huairou,2016-03-10 13:00:00,Sehat
26535,2016,3,10,14,6.0,16.0,3.0,4.0,100.0,70.0,6.3,1018.6,-20.2,0.0,SE,3.6,Huairou,2016-03-10 14:00:00,Sehat
26536,2016,3,10,15,7.0,10.0,3.0,6.0,100.0,70.0,7.2,1017.4,-20.4,0.0,S,2.5,Huairou,2016-03-10 15:00:00,Sehat
26537,2016,3,10,16,8.0,33.0,2.0,6.0,100.0,71.0,6.9,1016.8,-19.7,0.0,ESE,2.5,Huairou,2016-03-10 16:00:00,Sehat
26538,2016,3,10,17,10.0,30.0,3.0,8.0,100.0,69.0,6.6,1016.7,-19.9,0.0,NE,2.2,Huairou,2016-03-10 17:00:00,Sehat
26539,2016,3,10,18,8.0,31.0,2.0,8.0,100.0,67.0,5.5,1017.1,-18.4,0.0,NNW,3.9,Huairou,2016-03-10 18:00:00,Sehat
26540,2016,3,10,19,6.0,43.0,2.0,7.0,100.0,68.0,4.6,1017.9,-18.4,0.0,NW,3.4,Huairou,2016-03-10 19:00:00,Sehat
26541,2016,3,10,20,8.0,62.0,2.0,5.0,100.0,69.0,3.9,1018.5,-18.3,0.0,NW,2.5,Huairou,2016-03-10 20:00:00,Sehat
26542,2016,3,10,21,5.0,85.0,2.0,4.0,100.0,68.0,3.2,1019.1,-18.9,0.0,NW,2.3,Huairou,2016-03-10 21:00:00,Sehat
26543,2016,3,10,22,6.0,98.0,2.0,3.0,100.0,67.0,2.4,1019.4,-18.3,0.0,NW,2.1,Huairou,2016-03-10 22:00:00,Sehat
26544,2016,3,10,23,7.0,66.0,2.0,4.0,100.0,67.0,1.9,1019.4,-18.8,0.0,NW,1.5,Huairou,2016-03-10 23:00:00,Sehat
26545,2016,3,11,0,7.0,57.0,2.0,3.0,100.0,68.0,1.3,1019.0,-18.7,0.0,WNW,1.9,Huairou,2016-03-11 00:00:00,Sehat
26546,2016,3,11,1,6.0,45.0,2.0,5.0,100.0,67.0,-0.3,1018.7,-18.5,0.0,NW,2.2,Huairou,2016-03-11 01:00:00,Sehat
26547,2016,3,11,2,8.0,52.0,2.0,6.0,100.0,60.0,-1.2,1018.4,-18.3,0.0,NNE,1.7,Huairou,2016-03-11 02:00:00,Sehat
26548,2016,3,11,3,11.0,55.0,3.0,10.0,400.0,50.0,-1.3,1018.1,-17.1,0.0,NNE,1.9,Huairou,2016-03-11 03:00:00,Sehat
26549,2016,3,11,4,10.0,62.0,3.0,14.0,300.0,42.0,-2.7,1017.9,-16.8,0.0,ESE,0.8,Huairou,2016-03-11 04:00:00,Sehat
